CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
49b98280ad4cf9fc9a3d8843e4245c700095884e837b3c48836f72258afe875d4d3ffe71219e4b241000961cb41ab2678e51bee16ee55af504c9f8f711e3bcbf,JF333393,,44769.45833,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44769.46181,PHYSICAL CONDITION OF DRIVER,PHYSICAL CONDITION OF DRIVER,4926,W,GRAND AVE,2533,,N,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,0,0,11,4,7,41.91569097,-87.75017451,POINT (-87.750174509142 41.915690973765)
4aa3b8800b00698971bf2bc3de9b55da752f11046ec9c749cba378daeac8664282bd425f3abcc3a3e06cc628e67871608f3b334f556b3f38f88ee9a0de6c1342,JF318536,,44757.54167,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44757.58333,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,7600,S,MORGAN ST,612,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,6,7,41.75593733,-87.64917707,POINT (-87.649177064754 41.755937329993)
7251c448464062e0b2f3624378383262cbc5f73639920a3b4e58abbf4f2facb1598f680f88a629a36b7597ce50a897510b621a55681cabdbc7a13abb174457df,JF375235,,44802.71181,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,44802.71181,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,99,N,STATE ST,112,Y,Y,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,2,8,41.88316069,-87.62772179,POINT (-87.627721785369 41.88316068634)
4ba6cd39d4368fa26ccab273e580f428c1b28e39907571b22178a966f80b2b7f986f93461750bc92f0ac2568c839363d3db4d7dad41b10f19e9d23eed1536c62,JF318764,,44757.65972,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",44757.66667,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,5727,W,DIVERSEY AVE,2514,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,7,41.93111716,-87.76982744,POINT (-87.769827438426 41.931117161167)
7c19b16d0ddbe2a7f05e6afe239c4d76fe609dc98a3d484326c66b2c96eecd3f8f5fbc8719c05c56124684e3d779d44e26e5df0d5729653ae6a83efaf9595788,JD471401,Y,44193.44444,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44193.44444,FOLLOWING TOO CLOSELY,IMPROPER OVERTAKING/PASSING,6600,W,ARCHER AVE,811,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,2,12,41.79235842,-87.78675546,POINT (-87.786755461177 41.792358419017)
7a44720d95a1701657ece750a0e023bc3713d7a85553339bc25df99dc4191111822bf1b8178509adf4172ede05c361d178f06cad3f01608ef8a3a02092560153,JA143319,Y,42772.29167,25,STOP SIGN/FLASHER,OTHER,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",42772.375,UNABLE TO DETERMINE,NOT APPLICABLE,10704,S,LANGLEY AVE,513,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,2,2,41.69998301,-87.60638021,POINT (-87.60638020642 41.699983005869)
79ac6ecdd7ad2276f86abc4d6d3dac6a8c856c02b6c8829276be0576673cb6704d9d0739b0f449022c6c4cb520668cf950e97737a7e1db8f17dc9b2949d79236,JD457290,,44177.65972,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DUSK,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44177.68056,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3110,W,PETERSON AVE,2413,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,5,0,15,7,12,41.99050496,-87.70736285,POINT (-87.707362846075 41.990504958626)
7943ec20a90644bf174e4c1948589eea1bf18056cf486e11efc4b740e7a0ef4a52114e7a03b1a5368c853f5da3f2a658d774602e6b3119d9e607d4715c67777d,JD120904,,43849.11458,20,NO CONTROLS,UNKNOWN,CLEAR,DARKNESS,REAR TO FRONT,ONE-WAY,,STRAIGHT AND LEVEL,ICE,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,43849.11875,UNABLE TO DETERMINE,NOT APPLICABLE,3306,W,WARREN BLVD,1123,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,2,1,1,41.88194878,-87.70908066,POINT (-87.709080662261 41.881948783497)
7547e262a02f084bffd423a14479cd682794fa70e7ae7f251030935562d4572c714a3bf314993a043a43e0ae85633f3c3b29f37fb15c66f55e021388f7afd2a3,JF375455,,44802.86111,30,TRAFFIC SIGNAL,NO CONTROLS,CLEAR,DUSK,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44802.88542,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2599,S,HALSTED ST,914,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,20,2,8,41.84533923,-87.64630234,POINT (-87.646302339662 41.845339232892)
4bc7db9ed242676f2d5bc65802102d5c8fdc2062cddb645f466ebebe54bcf25a4a464a31a4f6ea89b78202e3efb29aaa8100380585e2c7c5d17b549cc6a2785b,JF318912,,44757.72917,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",44757.73889,FOLLOWING TOO CLOSELY,NOT APPLICABLE,100,E,CERMAK RD,132,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,7,41.85297603,-87.62377487,POINT (-87.623774869532 41.852976030122)
4c44750fcce092d3cbc97adb5cfc6081d4212249add04a04504b71ac6d0d59bd0c8ebec73111a9a0b8f5140e33f76fa2eabdbfc7fe27c27600a6803ad2d33bb1,JF319089,,44757.88681,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44757.88681,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,375,E,47TH ST,224,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,6,7,41.80927415,-87.61659844,POINT (-87.616598442402 41.809274149635)
4c58bca47695a818cd8ddd9ef47e1f40dcca93b7428c1175ca2fe95f3da5ed0563525bedfb0a1fbf89b1acd219c93b0159244dfa11562c37c51eb254026e2336,JF318510,,44757.50694,30,UNKNOWN,UNKNOWN,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44757.51806,UNABLE TO DETERMINE,NOT APPLICABLE,1830,W,108TH PL,2212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,6,7,41.69663315,-87.66810227,POINT (-87.668102271345 41.696633146699)
4cd07c801112bd8cf08b3d4d7364c1b93796f7be601a975d5275e4cc6494e0ce7dfbbb0ac93f2a4649da9b94d6d9840587d2d45030a50f5dac482dd7facad728,JF318713,,44757.625,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44757.65625,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,50,E,83RD ST,631,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,6,7,41.74379544,-87.6224814,POINT (-87.622481404357 41.74379544016)
79a49ce112af522d2f996353640c9b1e6790e3b1b859b1f156cc7358008619c0b61162eb16d7f5d11d152093d025f0b1658477b1a14dd6058d2f675a5c30a4f7,JA183813,,42805.78125,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",42805.79514,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,4400,N,LAKE SHORE DR NB,1914,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,7,3,41.96202716,-87.64663966,POINT (-87.64663966128 41.962027155537)
7bb4cb89bb438ea05f0ce1f605a2157e62b0d0b7a5269060587f999e0064de872730b9a24d4d041a51cd4b3d809ebefa8d5acbacf6ca86a4d9a25713d8bd2f04,JC358377,,43667.55556,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",43667.55903,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,1,7,,,
7add655e4aec71ab9e603c539e75a9b1a59eda77986d6f6a55adbd31c9ae499a9c7780a923dab063f64a313139e03c4dc5b27b565c27d742f132c7f0de4f3bb1,JE449438,,44518.58958,0,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,$500 OR LESS,44518.59028,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3340,W,FILLMORE ST,1134,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,5,11,41.8682854,-87.70979986,POINT (-87.709799857895 41.86828539742)
7bd368398a3e89660393b64bd40b5a6933cce9af44793321616986dab1bc92f16b33ee3de1cb785f238906b7527d69ebf2c0d34746e523d2fb48a764b35d1236,JB343235,,43290.99306,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",43291.28125,UNABLE TO DETERMINE,NOT APPLICABLE,1115,N,ROCKWELL ST,1211,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,2,7,41.90166552,-87.6917729,POINT (-87.691772899221 41.901665520573)
770f9350bad2d7ec68b124133507d0e95b74f897079857762015a7559a83f550399cb309fe1279a017fe2c2db413765931fd750a11d5676cfc50b01b0aa80d13,JF374425,,44802.31528,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44802.31597,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4427,S,PULASKI RD,821,,,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,0,0,7,2,8,41.81254118,-87.72361525,POINT (-87.723615250937 41.812541181686)
77a1e2804ac506662d1cf558101084cd4dc60ed239c5312fdd53684bb0abd95507ed75dd72edccb9c52bc126b3f32e91ccd13a0532f3331c1db89d6808f16ac1,JF376414,,44802.69444,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44803.6875,UNABLE TO DETERMINE,NOT APPLICABLE,2801,N,PULASKI RD,2523,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,8,41.93183561,-87.72683294,POINT (-87.726832939506 41.931835607827)
783b36d7cbeb27a00e033586947ca899890d68d7372bbeee3b19d318c37c17aa2edbc86a227041fd505974c7a44411f3bd26d58c4b3f10b62abeb8be9eeb75fb,JF374685,,44802.45833,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,$500 OR LESS,44802.47222,FOLLOWING TOO CLOSELY,IMPROPER OVERTAKING/PASSING,2171,N,LINCOLN AVE,1812,,Y,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,11,2,8,41.92175212,-87.64338476,POINT (-87.643384760369 41.921752119438)
796f821b65c3053dc189afe6c56ed9584897064cf76e7e3dbdfb5cbad3082d4c38e791b271afaacd86bf3b9ac9145cb7900fc673f1b5f7835745b832e0f2dfbd,JC506924,,43780.79167,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",43780.79444,NOT APPLICABLE,WEATHER,3909,W,69TH ST,833,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,2,11,41.76765445,-87.72045896,POINT (-87.720458956448 41.767654450495)
50df44baacd2e57ebc7c950a66f40e93c52a90bfd4100a2bd2323a8014268b92839d88393198543d2402d6595c1e033dfc40c857d380b1cd7696e886f3ecdd85,JF318398,,44757.46806,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44757.46875,EQUIPMENT - VEHICLE CONDITION,NOT APPLICABLE,200,W,103RD ST,511,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,6,7,41.70721036,-87.62835881,POINT (-87.628358811514 41.707210358473)
50fb562a0b9fd60d5d710eb70cc178e7262e2ae278982f35d31988f24610dcd1990d182ad65d970e6b6440ac02c5b9dbce3663a72b61f20f0f71ccd96f0755b1,JF318820,,44757.64583,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT ON GRADE,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",44757.64583,UNABLE TO DETERMINE,NOT APPLICABLE,7359,S,WESTERN AVE,835,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,15,6,7,41.75932622,-87.68295932,POINT (-87.682959320994 41.759326224073)
514cfd591bf1024372b35c830bab8963708f5759cfe66ce686bd20644ddeb38c2f0848cc1cbd08f7de6b456eeb1f39b2280caf522903fa81edf8f2f4be2c8376,JF318963,,44757.72917,30,UNKNOWN,UNKNOWN,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44757.78472,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5001,W,MONTROSE AVE,1624,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,7,41.96054477,-87.75251227,POINT (-87.752512269829 41.960544766794)
5157675ee69ac40ec23351c609b37e8cc739238405e4c796bd98db16a174312e8fd2e693da5f1d58e3c9ef9db23e2997c574c3ba839c7c547891c070c5647211,JF318376,,44757.40625,30,UNKNOWN,UNKNOWN,UNKNOWN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44757.40625,UNABLE TO DETERMINE,NOT APPLICABLE,7601,S,CICERO AVE,833,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,6,7,41.75466012,-87.74138476,POINT (-87.741384758605 41.754660124394)
7b03896a199ab219f07b4b7aa2ca0850fa0242b2de83abe617485a940c7821f82e8593d0085d07cb9f56443548a886f12ab4f21eb864f54fd1f654b277881b5a,JF375142,,44802.67639,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",44802.68819,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5300,S,HARPER AVE,234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,16,2,8,41.79946866,-87.58923619,POINT (-87.589236192688 41.799468663076)
7a76e66c3131e919a6b28393190c3e8a98a7cde4c3345dbe0d6cff0bcff785a31454c890ceaee976d76d3760d3b69ee808d6289f00ced10ca601e0909db402a8,JE234567,,44334.77083,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44334.80903,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5000,W,IRVING PARK RD,1624,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,3,5,41.95346817,-87.75230593,POINT (-87.752305934094 41.953468170031)
7a729e07efd35c375bba88538d58cadf4df141f32acbecab8ef9bbb6f298538c14ecc79f41a4d431020ca9ea3777a5e2519a703570332fc8d586bfc606046c5b,JB239129,,43209.73958,30,STOP SIGN/FLASHER,OTHER,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",43209.75278,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,3897,N,HARLEM AVE,1632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,5,4,41.95063871,-87.80704866,POINT (-87.807048655792 41.950638711206)
7b86ed2c28286522bea36097a0a76323969f28f32fff8e388b6a08a720bbc9e92b65867bba80edfa636be169e6bd4191bfb341eee6d027f2a443b19cf35a29a3,JB184833,,43172.625,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",43172.84861,NOT APPLICABLE,NOT APPLICABLE,5700,S,PULASKI RD,813,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,15,3,3,41.78953063,-87.72320717,POINT (-87.723207174023 41.789530633118)
7a047d24aea5116dd2fa64b18c5ce4ab50c7ad8380b8d586a6b5c60cf4174fdccda9c8ddecb8fb46816efb4e7f75a0143f4825ae40565ae4f18d49724c24f4a4,JB146966,,43141.09306,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,2,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",43141.09306,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,2222,W,LOGAN BLVD,1432,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,2,7,2,41.93211841,-87.6841198,POINT (-87.684119803325 41.932118405593)
7c39757320359e4f7de7065bf05abcb388b96a6d16b6bb1be5caae6763ae47ac464d2947631bf8364212f9f10dd053ba6e4bb35412fd46ad57cf239870238ffe,JF374930,,44802.52083,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44802.61181,IMPROPER BACKING,NOT APPLICABLE,11030,S,LANGLEY AVE,513,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,12,2,8,41.69406535,-87.60572977,POINT (-87.605729770639 41.694065345825)
7b34e6a45009014221cfa52ec5b23ac25547b3e644ac73908842edac5079b6695660948bdb34c8323cf66fee908547c752b33f21f6bc1537c1e6abdec1b53833,JB155808,,43148.73958,30,STOP SIGN/FLASHER,OTHER,SNOW,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,1,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",43148.75,FOLLOWING TOO CLOSELY,WEATHER,948,W,CUYLER AVE,1915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,17,7,2,41.95555099,-87.65303028,POINT (-87.653030279262 41.955550986669)
7d658b609f64806f025b5cfbbeee0203c2665dbef3ae170274ee628385ba54ad3e5c5b6bcc7da367ad0bb9c6312514a01beced1160f20b677e0b1269ae1d3a7f,JF375038,,44802.59375,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,N,"OVER $1,500",44802.68056,DISREGARDING STOP SIGN,DISREGARDING STOP SIGN,6800,S,ABERDEEN ST,724,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,2,8,41.77045549,-87.65197667,POINT (-87.651976674069 41.770455492509)
80fd31ab21c9a407bbf273873ef38e4f5b87d7af81028a4e3a451eb62b16ba05bc23534e063d8dfeee6d233ac72d39179a6ac9766170f8f7e9713e2edd73ff9e,JF375395,,44802.77917,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44802.83333,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,1961,N,WESTERN AVE,1434,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,2,8,41.91753166,-87.6872621,POINT (-87.68726210292 41.917531659094)
7b36b1af354335c6b7e8fbbedbf34148cdadb1343b44fb019585f507636d8be5fbfbee9a4139e80685137e2c6748d38470766fc8029ac22796fcd85ad97fd81b,JD277504,,44008.85417,20,UNKNOWN,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,N,"OVER $1,500",44008.85972,PHYSICAL CONDITION OF DRIVER,UNABLE TO DETERMINE,5700,W,ALTGELD ST,2515,,,,,,,4,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,20,6,6,41.92587733,-87.76855008,POINT (-87.768550083181 41.925877329921)
79f25e75ed291275082896b3e2285767f955418f60f6e8dbcd94766287ec9fd12ab3c149bf73226a7aeea253b7bb5f8ff97f009521cb2b86167ede3cc0772444,JA415122,,42979.75,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",42979.77083,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3852,N,PULASKI RD,1732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,9,41.9514757,-87.72769428,POINT (-87.727694280382 41.951475697204)
542a727dd850da6f926301bf9a6d5a87431b9e0a3895a3c446f8a90d095ac86104588d91bb7cd1c3e0a8eb350bc08fac38a0b0c9592eada204889613e3059e06,JF318792,,44757.66667,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44757.69792,UNABLE TO DETERMINE,NOT APPLICABLE,3600,N,NARRAGANSETT AVE,1632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,6,7,41.94572847,-87.78644035,POINT (-87.786440352729 41.945728467095)
